["op_0","LEFT"]
["op_1","RIGHT"]
("op_1","TE",1,"op_0",1,"transmission")
(36,3)
 1.915606760383e+14 9.996382860940e-01 2.308768084959e+00
 1.916824012319e+14 9.996382860940e-01 2.476633859381e+00
 1.918041264255e+14 9.996382860940e-01 2.644498183076e+00
 1.919258516190e+14 9.996382860940e-01 2.812361056042e+00
 1.920475768126e+14 9.996382860940e-01 2.980222478281e+00
 1.921693020061e+14 9.996382860940e-01 3.148082449792e+00
 1.922910271997e+14 9.996382860940e-01 3.315940970576e+00
 1.924127523933e+14 9.996382860940e-01 3.483798040631e+00
 1.925344775868e+14 9.996382860940e-01 3.651653659959e+00
 1.926562027804e+14 9.996382860940e-01 3.819507828559e+00
 1.927779279739e+14 9.996382860940e-01 3.987360546431e+00
 1.928996531675e+14 9.996382860940e-01 4.155211813576e+00
 1.930213783611e+14 9.996382860940e-01 4.323061629992e+00
 1.931431035546e+14 9.996382860940e-01 4.490909995681e+00
 1.932648287482e+14 9.996382860940e-01 4.658756910642e+00
 1.933865539418e+14 9.996382860940e-01 4.826602374875e+00
 1.935082791353e+14 9.996382860940e-01 4.994446388381e+00
 1.936300043289e+14 9.996382860940e-01 5.162288951159e+00
 1.937517295224e+14 9.996382860940e-01 5.330130063209e+00
 1.938734547160e+14 9.996382860940e-01 5.497969724531e+00
 1.939951799096e+14 9.996382860940e-01 5.665807935125e+00
 1.941169051031e+14 9.996382860940e-01 5.833644694992e+00
 1.942386302967e+14 9.996382860940e-01 6.001480004131e+00
 1.943603554902e+14 9.996382860940e-01 6.169313862542e+00
 1.944820806838e+14 9.996382860940e-01 6.337146270225e+00
 1.946038058774e+14 9.996382860940e-01 6.504977227180e+00
 1.947255310709e+14 9.996382860940e-01 6.672806733408e+00
 1.948472562645e+14 9.996382860940e-01 6.840634788908e+00
 1.949689814580e+14 9.996382860940e-01 7.008461393680e+00
 1.950907066516e+14 9.996382860940e-01 7.176286547724e+00
 1.952124318452e+14 9.996382860940e-01 7.344110251041e+00
 1.953341570387e+14 9.996382860940e-01 7.511932503630e+00
 1.954558822323e+14 9.996382860940e-01 7.679753305491e+00
 1.955776074259e+14 9.996382860940e-01 7.847572656624e+00
 1.956993326194e+14 9.996382860940e-01 8.015390557029e+00
 1.958210578130e+14 9.996382860940e-01 8.183207006707e+00
("op_0","TE",1,"op_1",1,"transmission")
(36,3)
 1.915606760383e+14 9.996382860940e-01 2.308768084959e+00
 1.916824012319e+14 9.996382860940e-01 2.476633859381e+00
 1.918041264255e+14 9.996382860940e-01 2.644498183076e+00
 1.919258516190e+14 9.996382860940e-01 2.812361056042e+00
 1.920475768126e+14 9.996382860940e-01 2.980222478281e+00
 1.921693020061e+14 9.996382860940e-01 3.148082449792e+00
 1.922910271997e+14 9.996382860940e-01 3.315940970576e+00
 1.924127523933e+14 9.996382860940e-01 3.483798040631e+00
 1.925344775868e+14 9.996382860940e-01 3.651653659959e+00
 1.926562027804e+14 9.996382860940e-01 3.819507828559e+00
 1.927779279739e+14 9.996382860940e-01 3.987360546431e+00
 1.928996531675e+14 9.996382860940e-01 4.155211813576e+00
 1.930213783611e+14 9.996382860940e-01 4.323061629992e+00
 1.931431035546e+14 9.996382860940e-01 4.490909995681e+00
 1.932648287482e+14 9.996382860940e-01 4.658756910642e+00
 1.933865539418e+14 9.996382860940e-01 4.826602374875e+00
 1.935082791353e+14 9.996382860940e-01 4.994446388381e+00
 1.936300043289e+14 9.996382860940e-01 5.162288951159e+00
 1.937517295224e+14 9.996382860940e-01 5.330130063209e+00
 1.938734547160e+14 9.996382860940e-01 5.497969724531e+00
 1.939951799096e+14 9.996382860940e-01 5.665807935125e+00
 1.941169051031e+14 9.996382860940e-01 5.833644694992e+00
 1.942386302967e+14 9.996382860940e-01 6.001480004131e+00
 1.943603554902e+14 9.996382860940e-01 6.169313862542e+00
 1.944820806838e+14 9.996382860940e-01 6.337146270225e+00
 1.946038058774e+14 9.996382860940e-01 6.504977227180e+00
 1.947255310709e+14 9.996382860940e-01 6.672806733408e+00
 1.948472562645e+14 9.996382860940e-01 6.840634788908e+00
 1.949689814580e+14 9.996382860940e-01 7.008461393680e+00
 1.950907066516e+14 9.996382860940e-01 7.176286547724e+00
 1.952124318452e+14 9.996382860940e-01 7.344110251041e+00
 1.953341570387e+14 9.996382860940e-01 7.511932503630e+00
 1.954558822323e+14 9.996382860940e-01 7.679753305491e+00
 1.955776074259e+14 9.996382860940e-01 7.847572656624e+00
 1.956993326194e+14 9.996382860940e-01 8.015390557029e+00
 1.958210578130e+14 9.996382860940e-01 8.183207006707e+00
